t_rel,state_stamp,x,y,z,vx,vy,vz
8.416985,1783997365.579354,3.000000,-0.000000,1.103495,0.000000,-0.000000,-0.026744
8.429258,1783997365.600051,3.000000,-0.000000,1.102982,0.000000,-0.000000,-0.025949
8.441037,1783997365.600051,3.000000,-0.000000,1.102982,0.000000,-0.000000,-0.025949
8.451103,1783997365.621310,3.000000,-0.000000,1.102473,0.000000,-0.000000,-0.025160
8.461106,1783997365.621310,3.000000,-0.000000,1.102473,0.000000,-0.000000,-0.025160
8.471109,1783997365.642436,3.000000,-0.000000,1.102016,0.000000,-0.000000,-0.023734
8.481097,1783997365.642436,3.000000,-0.000000,1.102016,0.000000,-0.000000,-0.023734
8.491101,1783997365.663972,3.000000,-0.000000,1.101504,0.000000,-0.000000,-0.023750
8.501101,1783997365.663972,3.000000,-0.000000,1.101504,0.000000,-0.000000,-0.023750
8.511071,1783997365.684322,3.000000,-0.000000,1.100968,0.000000,-0.000000,-0.024797
8.521096,1783997365.684322,3.000000,-0.000000,1.100968,0.000000,-0.000000,-0.024797
8.531104,1783997365.684322,3.000000,-0.000000,1.100968,0.000000,-0.000000,-0.024797
8.541094,1783997365.709047,3.000000,-0.000000,1.100390,0.000000,-0.000000,-0.024222
8.551089,1783997365.709047,3.000000,-0.000000,1.100390,0.000000,-0.000000,-0.024222
8.563210,1783997365.729024,3.000000,-0.000000,1.099865,0.000000,-0.000000,-0.025052
8.573445,1783997365.729024,3.000000,-0.000000,1.099865,0.000000,-0.000000,-0.025052
8.587919,1783997365.750237,3.000000,-0.000000,1.099357,0.000000,-0.000000,-0.024612
8.598017,1783997365.771098,3.000000,-0.000000,1.098845,0.000000,-0.000000,-0.024582
8.610313,1783997365.771098,3.000000,-0.000000,1.098845,0.000000,-0.000000,-0.024582
8.622604,1783997365.792962,3.000000,-0.000000,1.098310,0.000000,-0.000000,-0.024537
8.634995,1783997365.792962,3.000000,-0.000000,1.098310,0.000000,-0.000000,-0.024537
8.646334,1783997365.813278,3.000000,-0.000000,1.097786,0.000000,-0.000000,-0.025029
8.656398,1783997365.813278,3.000000,-0.000000,1.097786,0.000000,-0.000000,-0.025029
8.668010,1783997365.837214,3.000000,-0.000000,1.097259,0.000000,-0.000000,-0.023829
8.678062,1783997365.837214,3.000000,-0.000000,1.097259,0.000000,-0.000000,-0.023829
8.689948,1783997365.853201,3.000000,-0.000000,1.096695,0.000000,-0.000000,-0.028405
8.699997,1783997365.853201,3.000000,-0.000000,1.096695,0.000000,-0.000000,-0.028405
