t_rel,state_stamp,x,y,z,vx,vy,vz
8.992386,1783997325.720389,3.000000,0.000000,1.086787,0.000000,0.000000,-0.020782
9.004242,1783997325.738599,3.000000,0.000000,1.086328,0.000000,0.000000,-0.022567
9.014313,1783997325.738599,3.000000,0.000000,1.086328,0.000000,0.000000,-0.022567
9.024307,1783997325.758678,3.000000,0.000000,1.085870,0.000000,0.000000,-0.022666
9.034298,1783997325.758678,3.000000,0.000000,1.085870,0.000000,0.000000,-0.022666
9.045707,1783997325.780561,3.000000,0.000000,1.085395,0.000000,0.000000,-0.022266
9.057540,1783997325.780561,3.000000,0.000000,1.085395,0.000000,0.000000,-0.022266
9.070923,1783997325.802528,3.000000,0.000000,1.084931,0.000000,0.000000,-0.021823
9.087789,1783997325.822564,3.000000,0.000000,1.084477,0.000000,0.000000,-0.022145
9.100286,1783997325.822564,3.000000,0.000000,1.084477,0.000000,0.000000,-0.022145
9.112523,1783997325.844383,3.000000,0.000000,1.083986,0.000000,0.000000,-0.022291
9.123425,1783997325.844383,3.000000,0.000000,1.083986,0.000000,0.000000,-0.022291
9.133895,1783997325.865396,3.000000,0.000000,1.083544,0.000000,0.000000,-0.021798
9.147058,1783997325.883791,3.000000,0.000000,1.083106,0.000000,0.000000,-0.022603
9.160843,1783997325.883791,3.000000,0.000000,1.083106,0.000000,0.000000,-0.022603
9.172747,1783997325.903594,3.000000,0.000000,1.082674,0.000000,0.000000,-0.022285
9.183718,1783997325.903594,3.000000,0.000000,1.082674,0.000000,0.000000,-0.022285
9.193984,1783997325.926759,3.000000,0.000000,1.082461,0.000000,0.000000,-0.017039
9.206031,1783997325.946538,3.000000,0.000000,1.081994,0.000000,0.000000,-0.019667
9.219011,1783997325.946538,3.000000,0.000000,1.081994,0.000000,0.000000,-0.019667
9.231455,1783997325.966602,3.000000,0.000000,1.081546,0.000000,0.000000,-0.020734
9.243868,1783997325.966602,3.000000,0.000000,1.081546,0.000000,0.000000,-0.020734
9.256254,1783997325.985548,3.000000,0.000000,1.081077,0.000000,0.000000,-0.022351
9.268520,1783997326.006534,3.000000,0.000000,1.080609,0.000000,0.000000,-0.022320
9.280879,1783997326.006534,3.000000,0.000000,1.080609,0.000000,0.000000,-0.022320
9.292623,1783997326.032098,3.000000,0.000000,1.080174,0.000000,0.000000,-0.020202
9.302676,1783997326.032098,3.000000,0.000000,1.080174,0.000000,0.000000,-0.020202
9.315647,1783997326.048644,3.000000,0.000000,1.079735,0.000000,0.000000,-0.022735
9.327927,1783997326.048644,3.000000,0.000000,1.079735,0.000000,0.000000,-0.022735
9.338705,1783997326.068875,3.000000,0.000000,1.079299,0.000000,0.000000,-0.022263
9.358425,1783997326.091391,3.000000,0.000000,1.078848,0.000000,0.000000,-0.021371
9.373178,1783997326.112357,3.000000,0.000000,1.078416,0.000000,0.000000,-0.021070
9.384996,1783997326.112357,3.000000,0.000000,1.078416,0.000000,0.000000,-0.021070
9.395918,1783997326.112357,3.000000,0.000000,1.078416,0.000000,0.000000,-0.021070
9.406067,1783997326.140621,3.000000,0.000000,1.077997,0.000000,0.000000,-0.018563
9.417997,1783997326.152608,3.000000,0.000000,1.077557,0.000000,0.000000,-0.025829
9.428489,1783997326.152608,3.000000,0.000000,1.077557,0.000000,0.000000,-0.025829
9.438546,1783997326.174319,3.000000,0.000000,1.077102,0.000000,0.000000,-0.023887
9.449904,1783997326.174319,3.000000,0.000000,1.077102,0.000000,0.000000,-0.023887
9.459960,1783997326.196696,3.000000,0.000000,1.076676,0.000000,0.000000,-0.021944
9.470121,1783997326.196696,3.000000,0.000000,1.076676,0.000000,0.000000,-0.021944
9.480416,1783997326.196696,3.000000,0.000000,1.076676,0.000000,0.000000,-0.021944
9.491843,1783997326.221194,3.000000,0.000000,1.076494,0.000000,0.000000,-0.016144
9.501864,1783997326.241570,3.000000,0.000000,1.076049,0.000000,0.000000,-0.018420
9.512015,1783997326.241570,3.000000,0.000000,1.076049,0.000000,0.000000,-0.018420
